action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,age,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,,,,,,,,,,,,,,,,,,,,,6920249722184,02_jesus_Nuthin But A G Thang,6920236297184,Test_F_GThang,35-44,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,5,5,0,2025-12-03,2025-12-03,1,2,,,,,2,0.01,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6920249722184,02_jesus_Nuthin But A G Thang,6920236297184,Test_F_GThang,45-54,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,10,10,0,2025-12-03,2025-12-03,1,2,,,,,2,0.02,,0,,,,
,,,,,,,,,,,,,,,,,,,,,6920249722184,02_jesus_Nuthin But A G Thang,6920236297184,Test_F_GThang,55-64,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,10,10,0,2025-12-03,2025-12-03,1,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6920249722184,02_jesus_Nuthin But A G Thang,6920236297184,Test_F_GThang,65+,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,10,10,0,2025-12-03,2025-12-03,1,1,,,,,1,0.01,,3,,,,
,,,,,,,,,,,,,,,,,,,,,6920250345984,03_Mike T_Nuthin But A G Thang,6920236297184,Test_F_GThang,18-24,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,0,0,0,2025-12-03,2025-12-03,1,1,,,,,1,0,,0,,,,
,,,,,,,,,,,,,,,,,,,,,6920250345984,03_Mike T_Nuthin But A G Thang,6920236297184,Test_F_GThang,45-54,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,10,10,0,2025-12-03,2025-12-03,1,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,6,,6,,,,6,,6920251011584,04_MorganF_Nuthin But A G Thang,6920236297184,Test_F_GThang,18-24,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.085,0.085,,,0.085,,11.590909,11.590909,0,2025-12-03,2025-12-03,1,44,,,,,44,0.51,1,2,1,3,3,2
,25,,,9,1,1,25,,,,,,160,,160,2,2,,149,,6920251011584,04_MorganF_Nuthin But A G Thang,6920236297184,Test_F_GThang,25-34,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,9,,0.496667,"[{'action_type': 'outbound_click', 'value': '0.496667'}]",0.496667,4.47,0.1788,,0.027938,0.027938,2.235,,0.03,0.496667,8.799213,9.293139,1.771654,2025-12-03,2025-12-03,1.056133,508,1.771654,9,"[{'action_type': 'outbound_click', 'value': '9'}]","[{'action_type': 'outbound_click', 'value': '1.771654'}]",481,4.47,12,3,10,129,62,37
,162,,,74,18,18,162,,,,,,1143,6,1143,27,21,,1042,,6920251011584,04_MorganF_Nuthin But A G Thang,6920236297184,Test_F_GThang,35-44,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,69,,0.289595,"[{'action_type': 'outbound_click', 'value': '0.289595'}]",0.289595,1.190556,0.132284,,0.018749,0.018749,0.793704,,0.020566,0.31058,8.201301,8.467009,2.640643,2025-12-03,2025-12-03,1.032398,2613,2.831994,74,"[{'action_type': 'outbound_click', 'value': '74'}]","[{'action_type': 'outbound_click', 'value': '2.831994'}]",2531,21.43,88,4,80,911,460,245
1,403,4,,130,39,39,403,1,1,,,1,2322,15,2322,53,38,1,2139,1,6920251011584,04_MorganF_Nuthin But A G Thang,6920236297184,Test_F_GThang,45-54,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,126,"[{'action_type': 'subscribe_mobile_app', 'value': '21.06'}, {'action_type': 'subscribe_total', 'value': '21.06'}]",0.324,"[{'action_type': 'outbound_click', 'value': '0.324'}]",0.324,1.08,0.104516,42.12,0.01814,0.01814,0.794717,42.12,0.019691,0.334286,9.412291,9.802188,2.815642,2025-12-03,2025-12-03,1.041424,4475,2.905028,130,"[{'action_type': 'outbound_click', 'value': '130'}]","[{'action_type': 'outbound_click', 'value': '2.905028'}]",4297,42.12,226,5,215,1889,1056,616
,151,2,1,51,18,18,151,,,1,1,,898,5,898,19,12,,828,,6920251011584,04_MorganF_Nuthin But A G Thang,6920236297184,Test_F_GThang,55-64,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,49,,0.320784,"[{'action_type': 'outbound_click', 'value': '0.320784'}]",0.320784,0.908889,0.108344,,0.018218,0.018218,0.861053,,0.019758,0.333878,10.561653,10.98724,3.163331,2025-12-03,2025-12-03,1.040296,1549,3.292447,51,"[{'action_type': 'outbound_click', 'value': '51'}]","[{'action_type': 'outbound_click', 'value': '3.292447'}]",1489,16.36,108,5,99,760,428,245
,39,,,11,3,3,39,,,,,,122,,122,3,3,,108,,6920251011584,04_MorganF_Nuthin But A G Thang,6920236297184,Test_F_GThang,65+,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,11,,0.23,"[{'action_type': 'outbound_click', 'value': '0.23'}]",0.23,0.843333,0.064872,,0.020738,0.020738,0.843333,,0.023426,0.23,10.585774,11.048035,4.60251,2025-12-03,2025-12-03,1.043668,239,4.60251,11,"[{'action_type': 'outbound_click', 'value': '11'}]","[{'action_type': 'outbound_click', 'value': '4.60251'}]",229,2.53,9,4,9,90,46,28
,,,,,,,,,,,,,,,,,,,,,6920251233984,05_Snoop_Nuthin But A G Thang,6920236297184,Test_F_GThang,35-44,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,0,0,0,2025-12-03,2025-12-03,1,1,,,,,1,0,,2,,,,
,,,,,,,,,,,,,,,,,,,,,6920251233984,05_Snoop_Nuthin But A G Thang,6920236297184,Test_F_GThang,55-64,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,0,0,0,2025-12-03,2025-12-03,1,1,,,,,1,0,,,,,,
,,,,,,,,,,,,,2,1,2,1,,,1,,6920251233984,05_Snoop_Nuthin But A G Thang,6920236297184,Test_F_GThang,65+,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.005,0.005,0.01,,0.01,,10,10,0,2025-12-03,2025-12-03,1,1,,,,,1,0.01,1,18,1,1,1,1
,,,,,,,,,,,,,4,,4,1,1,,3,,6920251657184,06_WillS_Nuthin But A G Thang,6920236297184,Test_F_GThang,18-24,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,1,,,,,,,,0.045,0.045,0.18,,0.06,0.18,15,15,8.333333,2025-12-03,2025-12-03,1,12,,,,,12,0.18,2,10,2,2,2,2
,,,,,,,,,,,,,10,,10,,,,10,,6920251657184,06_WillS_Nuthin But A G Thang,6920236297184,Test_F_GThang,25-34,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.034,0.034,,,0.034,,10.30303,10.30303,0,2025-12-03,2025-12-03,1,33,,,,,33,0.34,1,3,1,9,4,3
,9,,,1,1,1,9,,,,,,39,,39,,,,38,,6920251657184,06_WillS_Nuthin But A G Thang,6920236297184,Test_F_GThang,35-44,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,2,,0.84,"[{'action_type': 'outbound_click', 'value': '0.84'}]",0.84,0.84,0.093333,,0.021538,0.021538,,,0.022105,0.42,8.93617,9.333333,2.12766,2025-12-03,2025-12-03,1.044444,94,1.06383,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.06383'}]",90,0.84,3,3,3,36,13,9
,,,,2,,,,,,,,,32,,32,,,,30,,6920251657184,06_WillS_Nuthin But A G Thang,6920236297184,Test_F_GThang,45-54,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,2,,0.46,"[{'action_type': 'outbound_click', 'value': '0.46'}]",0.46,,,,0.02875,0.02875,,,0.030667,0.46,10,10.574713,2.173913,2025-12-03,2025-12-03,1.057471,92,2.173913,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '2.173913'}]",87,0.92,3,3,3,27,9,4
,,,,1,,,,,,,,,13,,13,,,,12,,6920251657184,06_WillS_Nuthin But A G Thang,6920236297184,Test_F_GThang,55-64,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,1,,0.25,"[{'action_type': 'outbound_click', 'value': '0.25'}]",0.25,,,,0.019231,0.019231,,,0.020833,0.25,13.888889,14.705882,5.555556,2025-12-03,2025-12-03,1.058824,18,5.555556,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '5.555556'}]",17,0.25,1,6,1,11,8,5
,,,,,,,,,,,,,2,,2,,,,2,,6920251657184,06_WillS_Nuthin But A G Thang,6920236297184,Test_F_GThang,65+,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.015,0.015,,,0.015,,10,10,0,2025-12-03,2025-12-03,1,3,,,,,3,0.03,,5,,1,1,
,,,,1,,,,,,,,,15,,15,,,,14,,6920980158184,01_Eddie_tsong,6920922044384,Gospel_Singing_251203,18-24,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,1,,0.54,"[{'action_type': 'outbound_click', 'value': '0.54'}]",0.54,,,,0.036,0.036,,,0.038571,0.54,12.272727,13.846154,2.272727,2025-12-03,2025-12-03,1.128205,44,2.272727,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2.272727'}]",39,0.54,2,5,2,12,6,5
,41,1,,21,6,6,41,,,,,,133,2,133,3,1,,109,,6920980158184,01_Eddie_tsong,6920922044384,Gospel_Singing_251203,25-34,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,19,,0.144762,"[{'action_type': 'outbound_click', 'value': '0.144762'}]",0.144762,0.506667,0.074146,,0.022857,0.022857,1.013333,,0.02789,0.16,9.382716,10.629371,5.864198,2025-12-03,2025-12-03,1.132867,324,6.481481,21,"[{'action_type': 'outbound_click', 'value': '21'}]","[{'action_type': 'outbound_click', 'value': '6.481481'}]",286,3.04,12,4,12,97,51,35
,13,,,13,1,1,13,,,2,2,,270,2,270,7,3,,250,,6920980158184,01_Eddie_tsong,6920922044384,Gospel_Singing_251203,35-44,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,13,,0.463846,"[{'action_type': 'outbound_click', 'value': '0.463846'}]",0.463846,6.03,0.463846,,0.022333,0.022333,0.861429,,0.02412,0.463846,8.973214,9.710145,1.934524,2025-12-03,2025-12-03,1.082126,672,1.934524,13,"[{'action_type': 'outbound_click', 'value': '13'}]","[{'action_type': 'outbound_click', 'value': '1.934524'}]",621,6.03,28,4,27,221,101,68
,92,,,49,8,8,92,,,1,1,,591,1,591,3,1,,539,,6920980158184,01_Eddie_tsong,6920922044384,Gospel_Singing_251203,45-54,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,46,,0.252653,"[{'action_type': 'outbound_click', 'value': '0.252653'}]",0.252653,1.5475,0.134565,,0.020948,0.020948,4.126667,,0.022968,0.26913,9.943775,10.859649,3.694779,2025-12-03,2025-12-03,1.092105,1245,3.935743,49,"[{'action_type': 'outbound_click', 'value': '49'}]","[{'action_type': 'outbound_click', 'value': '3.935743'}]",1140,12.38,64,8,65,475,256,165
,67,1,,50,8,8,67,,,,,,751,1,751,6,5,,695,,6920980158184,01_Eddie_tsong,6920922044384,Gospel_Singing_251203,55-64,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,47,,0.3562,"[{'action_type': 'outbound_click', 'value': '0.3562'}]",0.3562,2.22625,0.265821,,0.023715,0.023715,2.968333,,0.025626,0.378936,12.37665,13.574695,3.266157,2025-12-03,2025-12-03,1.096799,1439,3.474635,50,"[{'action_type': 'outbound_click', 'value': '50'}]","[{'action_type': 'outbound_click', 'value': '3.474635'}]",1312,17.81,104,5,99,620,351,245
,6,,,12,1,1,6,,,,,,294,,294,,,,282,,6920980158184,01_Eddie_tsong,6920922044384,Gospel_Singing_251203,65+,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,12,,0.703333,"[{'action_type': 'outbound_click', 'value': '0.703333'}]",0.703333,8.44,1.406667,,0.028707,0.028707,,,0.029929,0.703333,14.991119,16.324952,2.131439,2025-12-03,2025-12-03,1.088975,563,2.131439,12,"[{'action_type': 'outbound_click', 'value': '12'}]","[{'action_type': 'outbound_click', 'value': '2.131439'}]",517,8.44,38,5,34,245,126,80
,,,,,,,,,,,,,1,,1,,,,1,,6920984249384,02_Jesus_tsong,6920922044384,Gospel_Singing_251203,18-24,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,,,,,,,,0.08,0.08,,,0.08,,26.666667,26.666667,0,2025-12-03,2025-12-03,1,3,,,,,3,0.08,,3,,1,,
,,,,,,,,,,,,,1,,1,,,,1,,6920984249384,02_Jesus_tsong,6920922044384,Gospel_Singing_251203,25-34,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,,,,,,,,0.09,0.09,,,0.09,,9,12.857143,0,2025-12-03,2025-12-03,1.428571,10,,,,,7,0.09,,1,,1,,
,,,,,,,,,,,,,4,,4,,,,4,,6920984249384,02_Jesus_tsong,6920922044384,Gospel_Singing_251203,35-44,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,,,,,,,,0.0775,0.0775,,,0.0775,,19.375,20.666667,0,2025-12-03,2025-12-03,1.066667,16,,,,,15,0.31,,2,,4,2,
,,,,,,,,,,,,,6,,6,1,1,,5,,6920984249384,02_Jesus_tsong,6920922044384,Gospel_Singing_251203,45-54,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,,,,,,,,0.035,0.035,0.21,,0.042,,10,10,0,2025-12-03,2025-12-03,1,21,,,,,21,0.21,1,7,1,5,2,1
,,,,,,,,,,,,,12,,12,,,,12,,6920984249384,02_Jesus_tsong,6920922044384,Gospel_Singing_251203,55-64,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,,,,,,,,0.029167,0.029167,,,0.029167,,12.5,14,0,2025-12-03,2025-12-03,1.12,28,,,,,25,0.35,2,4,1,10,4,3
,,,,,,,,,,,,,6,,6,,,,6,,6920984249384,02_Jesus_tsong,6920922044384,Gospel_Singing_251203,65+,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,,,,,,,,0.031667,0.031667,,,0.031667,,13.571429,13.571429,0,2025-12-03,2025-12-03,1,14,,,,,14,0.19,1,4,1,5,2,1
,,,,1,,,,,,1,1,,19,,19,3,2,,15,,6920985136984,03_lebron_tsong,6920922044384,Gospel_Singing_251203,18-24,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,1,,0.63,"[{'action_type': 'outbound_click', 'value': '0.63'}]",0.63,,,,0.033158,0.033158,0.21,,0.042,0.63,11.886792,14,1.886792,2025-12-03,2025-12-03,1.177778,53,1.886792,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.886792'}]",45,0.63,1,3,1,13,8,6
,5,,,5,,,5,,,,,,45,,45,1,1,,39,,6920985136984,03_lebron_tsong,6920922044384,Gospel_Singing_251203,25-34,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,5,,0.258,"[{'action_type': 'outbound_click', 'value': '0.258'}]",0.258,,0.258,,0.028667,0.028667,1.29,,0.033077,0.258,9.555556,9.772727,3.703704,2025-12-03,2025-12-03,1.022727,135,3.703704,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '3.703704'}]",132,1.29,4,3,4,35,17,13
,17,,,9,3,3,17,,,,,,120,1,120,3,2,,108,,6920985136984,03_lebron_tsong,6920922044384,Gospel_Singing_251203,35-44,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,8,,0.252222,"[{'action_type': 'outbound_click', 'value': '0.252222'}]",0.252222,0.756667,0.133529,,0.018917,0.018917,0.756667,,0.021019,0.28375,8.972332,9.618644,3.162055,2025-12-03,2025-12-03,1.072034,253,3.557312,9,"[{'action_type': 'outbound_click', 'value': '9'}]","[{'action_type': 'outbound_click', 'value': '3.557312'}]",236,2.27,16,5,16,96,55,41
,6,,,4,1,1,6,,,1,1,,80,,80,2,1,,74,,6920985136984,03_lebron_tsong,6920922044384,Gospel_Singing_251203,45-54,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,4,,0.585,"[{'action_type': 'outbound_click', 'value': '0.585'}]",0.585,2.34,0.39,,0.02925,0.02925,1.17,,0.031622,0.585,11.359223,12,1.941748,2025-12-03,2025-12-03,1.05641,206,1.941748,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '1.941748'}]",195,2.34,9,4,9,68,40,24
,6,,,5,2,2,6,,,,,,31,1,31,1,,,25,,6920985136984,03_lebron_tsong,6920922044384,Gospel_Singing_251203,55-64,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,5,,0.228,"[{'action_type': 'outbound_click', 'value': '0.228'}]",0.228,0.57,0.19,,0.036774,0.036774,1.14,,0.0456,0.228,13.73494,14.615385,6.024096,2025-12-03,2025-12-03,1.064103,83,6.024096,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '6.024096'}]",78,1.14,2,4,2,23,16,12
,,,,,,,,,,,,,9,,9,,,,9,,6920985136984,03_lebron_tsong,6920922044384,Gospel_Singing_251203,65+,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,,,,,,,,0.026667,0.026667,,,0.026667,,12,12.631579,0,2025-12-03,2025-12-03,1.052632,20,,,,,19,0.24,1,5,,9,5,4
,,,,,,,,,,,,,2,,2,,,,2,,6920988287784,04_MorganF_Thong Song,6920922044384,Gospel_Singing_251203,18-24,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,,,,,,,,0.02,0.02,,,0.02,,10,10,0,2025-12-03,2025-12-03,1,4,,,,,4,0.04,1,23,1,2,1,1
,1,,,2,,,1,,,,,,7,,7,1,1,,4,,6920988287784,04_MorganF_Thong Song,6920922044384,Gospel_Singing_251203,25-34,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,2,,0.065,"[{'action_type': 'outbound_click', 'value': '0.065'}]",0.065,,0.13,,0.018571,0.018571,0.13,,0.0325,0.065,8.125,8.666667,12.5,2025-12-03,2025-12-03,1.066667,16,12.5,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '12.5'}]",15,0.13,3,5,2,4,3,3
,,,,,,,,,,,,,8,,8,,,,8,,6920988287784,04_MorganF_Thong Song,6920922044384,Gospel_Singing_251203,35-44,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,,,,,,,,0.0375,0.0375,,,0.0375,,10,10,0,2025-12-03,2025-12-03,1,30,,,,,30,0.3,1,3,1,8,5,2
,,,,1,,,,,,,,,19,,19,1,1,,17,,6920988287784,04_MorganF_Thong Song,6920922044384,Gospel_Singing_251203,45-54,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,1,,0.53,"[{'action_type': 'outbound_click', 'value': '0.53'}]",0.53,,,,0.027895,0.027895,0.53,,0.031176,0.53,12.619048,13.589744,2.380952,2025-12-03,2025-12-03,1.076923,42,2.380952,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2.380952'}]",39,0.53,1,4,1,15,6,5
,,,,,,,,,,,,,5,,5,,,,5,,6920988287784,04_MorganF_Thong Song,6920922044384,Gospel_Singing_251203,55-64,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,,,,,,,,0.062,0.062,,,0.062,,10,10.689655,0,2025-12-03,2025-12-03,1.068966,31,,,,,29,0.31,1,2,1,5,1,1
,,,,,,,,,,,,,7,,7,,,,7,,6920988287784,04_MorganF_Thong Song,6920922044384,Gospel_Singing_251203,65+,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,,,,,,,,0.044286,0.044286,,,0.044286,,14.761905,15.5,0,2025-12-03,2025-12-03,1.05,21,,,,,20,0.31,,4,,6,5,2
,,,,,,,,,,,,,,,,,,,,,6920988497984,05_SamJ_Thong Song,6920922044384,Gospel_Singing_251203,35-44,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,,,,,,,,,,,,,,0,0,0,2025-12-03,2025-12-03,1,1,,,,,1,0,,2,,,,
,,,,,,,,,,,,,2,,2,,,,2,,6920988705984,06_Snoop_Thong Song,6920922044384,Gospel_Singing_251203,18-24,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,,,,,,,,0.095,0.095,,,0.095,,19,19,0,2025-12-03,2025-12-03,1,10,,,,,10,0.19,,2,,2,,
,1,,,1,,,1,,,,,,16,,16,,,,15,,6920988705984,06_Snoop_Thong Song,6920922044384,Gospel_Singing_251203,25-34,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,1,,0.5,"[{'action_type': 'outbound_click', 'value': '0.5'}]",0.5,,0.5,,0.03125,0.03125,,,0.033333,0.5,11.904762,12.195122,2.380952,2025-12-03,2025-12-03,1.02439,42,2.380952,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2.380952'}]",41,0.5,3,4,3,11,4,4
,7,,,4,,,7,,,,,,48,,48,,,,44,,6920988705984,06_Snoop_Thong Song,6920922044384,Gospel_Singing_251203,35-44,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,3,,0.33,"[{'action_type': 'outbound_click', 'value': '0.33'}]",0.33,,0.188571,,0.0275,0.0275,,,0.03,0.44,10.56,11.785714,2.4,2025-12-03,2025-12-03,1.116071,125,3.2,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '3.2'}]",112,1.32,9,5,7,39,24,18
,,,,1,,,,,,,,,58,,58,1,1,,56,,6920988705984,06_Snoop_Thong Song,6920922044384,Gospel_Singing_251203,45-54,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,1,,1.71,"[{'action_type': 'outbound_click', 'value': '1.71'}]",1.71,,,,0.029483,0.029483,1.71,,0.030536,1.71,10.621118,11.554054,0.621118,2025-12-03,2025-12-03,1.087838,161,0.621118,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.621118'}]",148,1.71,1,3,1,47,16,9
,,,,2,,,,,,,,,45,,45,,,,43,,6920988705984,06_Snoop_Thong Song,6920922044384,Gospel_Singing_251203,55-64,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,2,,0.66,"[{'action_type': 'outbound_click', 'value': '0.66'}]",0.66,,,,0.029333,0.029333,,,0.030698,0.66,12.45283,12.815534,1.886792,2025-12-03,2025-12-03,1.029126,106,1.886792,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '1.886792'}]",103,1.32,5,4,3,40,17,10
,7,,,3,1,1,7,,,,,,16,,16,,,,13,,6920988705984,06_Snoop_Thong Song,6920922044384,Gospel_Singing_251203,65+,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,3,,0.166667,"[{'action_type': 'outbound_click', 'value': '0.166667'}]",0.166667,0.5,0.071429,,0.03125,0.03125,,,0.038462,0.166667,16.129032,17.241379,9.677419,2025-12-03,2025-12-03,1.068966,31,9.677419,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '9.677419'}]",29,0.5,3,8,3,13,6,5
,,,,1,,,,,,,,,2,,2,,,,1,,6920988839184,07_Rock_Thong Song,6920922044384,Gospel_Singing_251203,18-24,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,1,,0.14,"[{'action_type': 'outbound_click', 'value': '0.14'}]",0.14,,,,0.07,0.07,,,0.14,0.14,15.555556,15.555556,11.111111,2025-12-03,2025-12-03,1,9,11.111111,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '11.111111'}]",9,0.14,,1,,1,1,
,17,,,5,1,1,17,,,,,,22,,22,,,,17,,6920988839184,07_Rock_Thong Song,6920922044384,Gospel_Singing_251203,25-34,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,5,,0.128,"[{'action_type': 'outbound_click', 'value': '0.128'}]",0.128,0.64,0.037647,,0.029091,0.029091,,,0.037647,0.128,11.636364,12.075472,9.090909,2025-12-03,2025-12-03,1.037736,55,9.090909,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '9.090909'}]",53,0.64,1,3,1,16,8,4
,29,,,4,5,5,29,,,,,,76,1,76,1,,,71,,6920988839184,07_Rock_Thong Song,6920922044384,Gospel_Singing_251203,35-44,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,4,,0.325,"[{'action_type': 'outbound_click', 'value': '0.325'}]",0.325,0.26,0.044828,,0.017105,0.017105,1.3,,0.01831,0.325,8.609272,9.219858,2.649007,2025-12-03,2025-12-03,1.070922,151,2.649007,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '2.649007'}]",141,1.3,7,6,6,65,35,23
,29,,,7,2,2,29,,,,,,99,,99,2,2,,90,,6920988839184,07_Rock_Thong Song,6920922044384,Gospel_Singing_251203,45-54,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,7,,0.337143,"[{'action_type': 'outbound_click', 'value': '0.337143'}]",0.337143,1.18,0.081379,,0.023838,0.023838,1.18,,0.026222,0.337143,10.825688,11.512195,3.211009,2025-12-03,2025-12-03,1.063415,218,3.211009,7,"[{'action_type': 'outbound_click', 'value': '7'}]","[{'action_type': 'outbound_click', 'value': '3.211009'}]",205,2.36,14,5,12,80,47,30
,12,,,2,1,1,12,,,,,,112,1,112,1,,,109,,6920988839184,07_Rock_Thong Song,6920922044384,Gospel_Singing_251203,55-64,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,2,,1.405,"[{'action_type': 'outbound_click', 'value': '1.405'}]",1.405,2.81,0.234167,,0.025089,0.025089,2.81,,0.02578,1.405,12.378855,13.192488,0.881057,2025-12-03,2025-12-03,1.065728,227,0.881057,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '0.881057'}]",213,2.81,8,5,7,93,52,33
,6,1,,4,1,1,6,,,,,,51,,51,,,,47,,6920988839184,07_Rock_Thong Song,6920922044384,Gospel_Singing_251203,65+,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,3,,0.315,"[{'action_type': 'outbound_click', 'value': '0.315'}]",0.315,1.26,0.21,,0.024706,0.024706,,,0.026809,0.42,17.027027,17.5,4.054054,2025-12-03,2025-12-03,1.027778,74,5.405405,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '5.405405'}]",72,1.26,3,5,3,44,18,10
