action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_like,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_conversion.post_unlike,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,age,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,,,,,,,,,,,,,,,6,,6,,,,6,,6926064243784,06_blonde_jumpoff_gasstation3,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,25-34,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.093333,0.093333,,,0.093333,,26.666667,26.666667,0,2025-12-11,2025-12-11,1,21,,,,,21,0.56,1,3,1,6,4,1
,,,,,,,,,,,,,,,6,,6,,,,6,,6926064243784,06_blonde_jumpoff_gasstation3,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,35-44,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.063333,0.063333,,,0.063333,,25.333333,25.333333,0,2025-12-11,2025-12-11,1,15,,,,,15,0.38,,3,,6,1,1
,1,,,1,1,1,1,,,,,,,,6,,6,,,,5,,6926064243784,06_blonde_jumpoff_gasstation3,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,45-54,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,1,,0.58,"[{'action_type': 'outbound_click', 'value': '0.58'}]",0.58,0.58,0.58,,0.096667,0.096667,,,0.116,0.58,48.333333,48.333333,8.333333,2025-12-11,2025-12-11,1,12,8.333333,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '8.333333'}]",12,0.58,,4,,5,2,2
,,,,,,,,,,,,,,,1,,1,,,,1,,6926064243784,06_blonde_jumpoff_gasstation3,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,55-64,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.54,0.54,,,0.54,,135,180,0,2025-12-11,2025-12-11,1.333333,4,,,,,3,0.54,,3,,1,1,
,,,,,,,,,,,,,,,1,,1,,,,1,,6926064243784,06_blonde_jumpoff_gasstation3,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,65+,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.05,0.05,,,0.05,,25,50,0,2025-12-11,2025-12-11,2,2,,,,,1,0.05,,4,,1,1,
,,,,,,,,,,,,,,,3,,3,,,,3,,6926065374784,08_blonde_jumpoff_bolla1,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,18-24,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.13,0.13,,,0.13,,32.5,32.5,0,2025-12-11,2025-12-11,1,12,,,,,12,0.39,1,4,1,2,1,1
,,,,,,,,,,,,,,,4,,4,,,,4,,6926065374784,08_blonde_jumpoff_bolla1,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,25-34,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.145,0.145,,,0.145,,20,20.714286,0,2025-12-11,2025-12-11,1.035714,29,,,,,28,0.58,,1,,1,,
,,,,,,,,,,,,,,,7,,7,,,,7,,6926065374784,08_blonde_jumpoff_bolla1,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,35-44,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.158571,0.158571,,,0.158571,,44.4,44.4,0,2025-12-11,2025-12-11,1,25,,,,,25,1.11,,3,,7,3,2
,,,,,,,,,,,,,,,5,,5,,,,5,,6926065374784,08_blonde_jumpoff_bolla1,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,45-54,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.062,0.062,,,0.062,,23.846154,23.846154,0,2025-12-11,2025-12-11,1,13,,,,,13,0.31,,3,,5,2,1
,,,,,,,,,,,,,,,1,,1,,,,1,,6926065374784,08_blonde_jumpoff_bolla1,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,55-64,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.09,0.09,,,0.09,,30,30,0,2025-12-11,2025-12-11,1,3,,,,,3,0.09,,2,,1,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6926065374784,08_blonde_jumpoff_bolla1,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,65+,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.02,0.02,,,0.02,,20,20,0,2025-12-11,2025-12-11,1,1,,,,,1,0.02,,6,,1,,
,,,,,,,,,,,,,,,,,,,,,,,6926065580384,10_blonde_jumpoff_bolla2,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,18-24,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,0,0,0,2025-12-11,2025-12-11,1,1,,,,,1,0,,1,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6926065580384,10_blonde_jumpoff_bolla2,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,25-34,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.06,0.06,,,0.06,,30,30,0,2025-12-11,2025-12-11,1,2,,,,,2,0.06,,3,,,,
,,,,,,,,,,,,,,,6,,6,,,,6,,6926065580384,10_blonde_jumpoff_bolla2,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,35-44,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.016667,0.016667,,,0.016667,,12.5,12.5,0,2025-12-11,2025-12-11,1,8,,,,,8,0.1,,5,,4,2,
,,,,,,,,,,,,,,,,,,,,,,,6926065580384,10_blonde_jumpoff_bolla2,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,45-54,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,10,10,0,2025-12-11,2025-12-11,1,2,,,,,2,0.02,,1,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6926065580384,10_blonde_jumpoff_bolla2,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,55-64,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.05,0.05,,,0.05,,50,50,0,2025-12-11,2025-12-11,1,1,,,,,1,0.05,,5,,1,,
,,,,,,,,,,,,,,,,,,,,,,,6926065746384,11_blonde_jumpoff_gasstation4,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,25-34,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,10,10,0,2025-12-11,2025-12-11,1,1,,,,,1,0.01,,2,,,,
,,,,,,,,,,,,,,,,,,,,,,,6926065746384,11_blonde_jumpoff_gasstation4,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,35-44,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,20,20,0,2025-12-11,2025-12-11,1,2,,,,,2,0.04,,0,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6926065746384,11_blonde_jumpoff_gasstation4,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,45-54,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.02,0.02,,,0.02,,20,20,0,2025-12-11,2025-12-11,1,1,,,,,1,0.02,,11,,1,1,1
,,,,,,,,,,,,,,,4,,4,,,,4,,6926066018184,13_blonde_jumpoff_redcar,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,18-24,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.07,0.07,,,0.07,,20,20,0,2025-12-11,2025-12-11,1,14,,,,,14,0.28,,2,,3,2,
,,,,,,,,,,,,,,,10,,10,,,,10,,6926066018184,13_blonde_jumpoff_redcar,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,25-34,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.119,0.119,,,0.119,,21.636364,21.636364,0,2025-12-11,2025-12-11,1,55,,,,,55,1.19,1,3,1,10,7,4
,13,,,3,1,1,13,,,,,,,,28,,28,,,,25,,6926066018184,13_blonde_jumpoff_redcar,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,35-44,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,3,,0.476667,"[{'action_type': 'outbound_click', 'value': '0.476667'}]",0.476667,1.43,0.11,,0.051071,0.051071,,,0.0572,0.476667,15.212766,16.25,3.191489,2025-12-11,2025-12-11,1.068182,94,3.191489,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '3.191489'}]",88,1.43,1,3,1,23,19,14
,,,,,,,,,,,,,,,6,,6,,,,6,,6926066018184,13_blonde_jumpoff_redcar,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,45-54,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.116667,0.116667,,,0.116667,,26.923077,26.923077,0,2025-12-11,2025-12-11,1,26,,,,,26,0.7,,2,,6,1,1
,,,,,,,,,,,,,,,1,,1,,,,1,,6926066018184,13_blonde_jumpoff_redcar,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,55-64,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.07,0.07,,,0.07,,17.5,17.5,0,2025-12-11,2025-12-11,1,4,,,,,4,0.07,1,48,1,1,1,1
,,,,,,,,,,,,,,,1,,1,,,,1,,6926066018184,13_blonde_jumpoff_redcar,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,65+,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.04,0.04,,,0.04,,40,40,0,2025-12-11,2025-12-11,1,1,,,,,1,0.04,,5,,1,,
,,,,,,,,,,,,,,,,,,,,,,,6926066265984,17_blonde_jumpoff_flame2,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,45-54,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,10,10,0,2025-12-11,2025-12-11,1,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,,,10,,10,,,,10,,6926066642184,35_blonde_bent,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,18-24,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.105,0.105,,,0.105,,26.923077,27.631579,0,2025-12-11,2025-12-11,1.026316,39,,,,,38,1.05,1,3,1,10,4,1
,5,,,4,,,5,,,,,,,,36,,36,,,,32,,6926066642184,35_blonde_bent,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,25-34,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,4,,0.9825,"[{'action_type': 'outbound_click', 'value': '0.9825'}]",0.9825,,0.786,,0.109167,0.109167,,,0.122813,0.9825,29.548872,31.95122,3.007519,2025-12-11,2025-12-11,1.081301,133,3.007519,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '3.007519'}]",123,3.93,6,3,6,29,19,12
,19,,,3,2,2,19,,,0,,,1,,38,,38,1,1,,34,,6926066642184,35_blonde_bent,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,35-44,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,3,"[{'action_type': 'subscribe_mobile_app', 'value': '1.505'}, {'action_type': 'subscribe_total', 'value': '1.505'}, {'action_type': 'start_trial_mobile_app', 'value': '1.505'}, {'action_type': 'start_trial_total', 'value': '1.505'}]",1.003333,"[{'action_type': 'outbound_click', 'value': '1.003333'}]",1.003333,1.505,0.158421,,0.079211,0.079211,3.01,,0.088529,1.003333,28.130841,29.80198,2.803738,2025-12-11,2025-12-11,1.059406,107,2.803738,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '2.803738'}]",101,3.01,7,4,7,31,15,11
,,,,1,,,,,,,,,,,17,,17,,,,16,,6926066642184,35_blonde_bent,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,45-54,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,1,,2.18,"[{'action_type': 'outbound_click', 'value': '2.18'}]",2.18,,,,0.128235,0.128235,,,0.13625,2.18,34.603175,36.949153,1.587302,2025-12-11,2025-12-11,1.067797,63,1.587302,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.587302'}]",59,2.18,2,3,2,16,13,4
,,,,,,,,,,,,,,,1,,1,,,,1,,6926066642184,35_blonde_bent,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,55-64,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.35,0.35,,,0.35,,38.888889,43.75,0,2025-12-11,2025-12-11,1.125,9,,,,,8,0.35,,2,,1,1,1
,,,,,,,,,,,,,,,1,,1,,,,1,,6926066642184,35_blonde_bent,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,65+,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.04,0.04,,,0.04,,40,40,0,2025-12-11,2025-12-11,1,1,,,,,1,0.04,,4,,1,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6926067434584,20_morgan_popsmoke_bolla1,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,35-44,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.02,0.02,,,0.02,,10,10,0,2025-12-11,2025-12-11,1,2,,,,,2,0.02,,3,,1,,
,,,,,,,,,,,,,,,,,,,,,,,6926067434584,20_morgan_popsmoke_bolla1,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,45-54,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,20,20,0,2025-12-11,2025-12-11,1,1,,,,,1,0.02,,2,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6926067434584,20_morgan_popsmoke_bolla1,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,65+,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.01,0.01,,,0.01,,10,10,0,2025-12-11,2025-12-11,1,1,,,,,1,0.01,,5,,1,,
,,,,,,,,,,,,,,,,,,,,,,,6926067699184,21_morgan_popsmoke_bolla2,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,25-34,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,0,0,0,2025-12-11,2025-12-11,1,1,,,,,1,0,,2,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6926067699184,21_morgan_popsmoke_bolla2,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,35-44,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.01,0.01,,,0.01,,10,10,0,2025-12-11,2025-12-11,1,1,,,,,1,0.01,,9,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,6926068424184,22_morgan_popsmoke_redcar,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,25-34,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,10,10,0,2025-12-11,2025-12-11,1,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6926068424184,22_morgan_popsmoke_redcar,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,35-44,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,0,0,0,2025-12-11,2025-12-11,1,1,,,,,1,0,,2,,,,
,,,,,,,,,,,,,,,,,,,,,,,6926068654784,32_morgan_bentley_ginjuice,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,35-44,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,10,10,0,2025-12-11,2025-12-11,1,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6926068654784,32_morgan_bentley_ginjuice,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,45-54,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,20,20,0,2025-12-11,2025-12-11,1,1,,,,,1,0.02,,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,6926070134384,23 Prerna lilkim_eiffeltower,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,25-34,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,20,20,0,2025-12-11,2025-12-11,1,1,,,,,1,0.02,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6926070134384,23 Prerna lilkim_eiffeltower,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,35-44,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,10,10,0,2025-12-11,2025-12-11,1,1,,,,,1,0.01,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,6926071393584,34_prerna_bent,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,25-34,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,10,10,0,2025-12-11,2025-12-11,1,1,,,,,1,0.01,,1,,,,
